node_id,label
22087,0
22088,0
22089,0
22098,1
22112,0
22121,0
22122,0
22139,0
22144,0
22145,0
22146,0
22154,0
22158,0
22187,0
22194,0
22206,1
22210,0
22232,0
22233,0
22236,0
22248,1
22262,0
22266,0
22267,0
22272,1
22304,0
22306,1
22309,0
22310,0
22311,0
22315,0
22321,0
22325,0
22331,1
22333,1
22348,0
22354,1
22364,0
22376,0
22396,0
22402,0
22404,0
22407,0
22409,0
22414,0
22439,1
22455,0
22457,1
22464,0
22476,0
22479,0
22482,0
22488,0
22493,0
22498,0
22503,0
22504,1
22505,0
22516,0
22520,0
22523,0
22525,0
22530,0
22541,1
22569,1
22580,1
22581,0
22589,0
22593,1
22598,0
22603,0
22609,0
22621,0
22622,0
22630,1
22636,0
22647,0
22657,1
22672,0
22678,0
22679,0
22688,0
22691,0
22693,1
22694,0
22703,0
22708,0
22715,0
22717,0
22719,0
22724,0
22728,0
22730,0
22736,0
22738,1
22741,0
22747,0
22752,1
22753,1
22759,0
22763,0
22769,0
22773,0
22776,0
22780,0
22786,0
22787,0
22795,0
22805,0
22818,0
22825,0
22832,0
22844,0
22846,0
22865,0
22879,1
22881,0
22921,1
22927,0
22938,1
22944,0
22948,0
22949,0
22959,0
22970,0
22971,1
22974,0
22982,0
22985,0
23002,0
23004,0
23013,0
23018,1
23019,0
23032,1
23033,1
23055,0
23057,0
23059,0
23074,0
23078,0
23079,0
23085,0
23103,0
23104,0
23110,0
23140,1
23154,0
23156,0
23164,0
23166,0
23172,0
23179,0
23187,0
23229,0
23235,0
23248,0
23257,1
23265,0
23273,0
23277,0
23282,0
23302,0
23303,0
23314,0
23325,0
23338,0
23342,0
23354,0
23362,0
23379,0
23382,0
23384,1
23385,0
23397,0
23399,1
23401,0
23419,0
23421,0
23443,1
23455,1
23458,0
23459,0
23462,1
23480,0
23486,0
23488,0
23490,0
23499,0
23501,0
23507,1
23508,0
23513,0
23515,0
23531,0
23532,0
23539,0
23588,0
23591,0
23592,0
23595,1
23598,0
23603,0
23621,0
23624,0
23630,0
23642,0
23648,0
23654,1
23661,1
23666,1
23683,1
23691,0
23700,0
23704,0
23707,1
23709,0
23710,0
23730,1
23732,0
23743,0
23774,0
23778,1
23780,0
23781,0
23784,1
23785,0
23817,1
23824,0
23825,0
23852,0
23859,0
23874,0
23886,0
23895,0
23907,0
23908,0
23913,1
23919,0
23931,0
23935,0
23938,0
23942,0
23946,0
23957,1
23961,0
23966,1
23975,0
23982,0
23985,0
23987,0
24007,0
24017,0
24022,0
24024,0
24026,0
24029,0
24031,0
24033,0
24047,1
24050,0
24084,1
24086,0
24100,1
24113,0
24118,0
24119,0
24139,0
24140,1
24143,0
24149,0
24162,0
24164,0
24171,0
24175,0
24179,0
24186,0
24193,0
24194,0
24195,0
24205,0
24207,0
24208,0
24227,0
24230,0
24232,0
24238,0
24241,0
24243,0
24245,0
24260,1
24268,0
24271,0
24274,0
24276,0
24297,1
24304,0
24321,0
24322,0
24328,0
24334,0
24337,0
24364,0
24368,0
24375,0
24376,0
24379,0
24383,0
24388,0
24398,0
24415,0
24419,0
24427,0
24438,0
24440,1
24443,0
24445,0
24448,0
24452,0
24456,0
24478,0
24481,0
24482,1
24488,0
24495,0
24499,0
24503,0
24520,1
24531,0
24548,0
24556,1
24570,0
24572,0
24580,0
24583,0
24594,0
24595,0
24605,0
24621,0
24633,0
24641,0
24642,0
24643,0
24647,0
24650,0
24652,0
24655,0
24666,0
24671,0
24676,1
24677,0
24689,1
24691,1
24693,0
24698,0
24720,0
24726,0
24731,0
24732,0
24739,0
24741,0
24742,1
24744,0
24753,1
24762,0
24767,1
24772,0
24779,0
24784,1
24786,0
24791,0
24809,0
24814,1
24824,1
24825,0
24862,0
24870,0
24882,0
24890,0
24891,1
24908,0
24916,0
24917,0
24921,0
24922,1
24933,0
24938,0
24945,0
24946,1
24948,0
24949,0
24952,0
24957,0
24959,0
24965,0
24968,1
24970,0
24979,1
24984,0
24989,0
24991,0
24994,0
24997,0
25000,1
25002,0
25004,0
25011,0
25020,1
25025,0
25031,0
25032,1
25038,0
25049,0
25056,0
25063,0
25067,0
25068,0
25069,0
25071,0
25078,0
25088,0
25098,1
25104,0
25119,0
25120,0
25127,1
25136,1
25142,1
25163,0
25179,0
25193,0
25205,0
25210,0
25231,0
25233,0
25245,0
25267,0
25278,0
25281,1
25284,1
25285,0
25288,1
25289,0
25291,1
25292,0
25334,0
25340,0
25342,0
25352,0
25356,0
25357,0
25358,0
25360,0
25394,0
25397,0
25399,0
25402,0
25414,0
25429,0
25447,0
25457,0
25469,0
25492,0
25501,0
25510,0
25517,0
25520,1
25529,0
25534,0
25543,0
25546,1
25552,0
25566,0
25567,0
25572,0
25573,0
25585,1
25601,0
25612,0
25614,0
25617,0
25618,0
25622,1
25624,0
25626,0
25649,0
25652,0
25669,1
25690,0
25692,0
25693,0
25700,0
25708,0
25714,0
25725,0
25730,0
25732,0
25747,0
25748,1
25750,0
25761,0
25762,1
25768,0
25770,0
25792,0
25806,0
25817,0
25821,0
25826,0
25839,1
25844,0
25859,1
25872,0
25877,1
25881,0
25883,0
25889,0
25895,0
25899,0
25904,0
25913,1
25917,1
25922,0
25928,0
25931,0
25934,0
25956,0
25964,0
25968,0
25970,0
25972,0
25976,0
25979,1
25980,0
25988,0
25996,1
25998,0
26002,0
26004,0
26023,1
26025,0
26027,0
26040,0
26041,0
26047,0
26051,0
26059,0
26062,1
26063,1
26071,0
26079,0
26085,1
26088,0
26089,1
26096,0
26104,0
26108,0
26112,0
26117,0
26119,0
26127,0
26129,0
26137,0
26146,0
26164,1
26166,1
26173,0
26178,0
26186,0
26194,0
26198,0
26202,0
26205,0
26228,0
26253,0
26263,0
26273,0
26276,0
26278,0
26293,0
26301,1
26306,1
26315,0
26328,1
26333,0
26337,0
26346,0
26348,0
26350,0
26352,0
26364,0
26387,0
26389,0
26396,0
26420,1
26432,0
26437,0
26440,0
26442,1
26449,0
26452,0
26461,0
26477,0
26479,0
26485,1
26487,0
26493,0
26501,0
26503,0
26538,0
26547,0
26550,0
26552,1
26558,0
26560,1
26564,0
26569,0
26574,0
26580,1
26581,1
26583,1
26591,1
26597,1
26599,1
26600,0
26612,0
26614,0
26630,1
26631,0
26641,0
26647,0
26669,0
26674,0
26676,0
26704,0
26705,0
26712,0
26728,1
26733,1
26734,0
26740,0
26742,0
26745,0
26747,0
26768,1
26769,0
26785,0
26786,0
26796,0
26805,0
26810,0
26811,0
26814,0
26817,0
26824,0
26831,0
26834,0
26836,0
26839,1
26844,0
26850,0
26852,0
26855,0
26856,0
26866,0
26872,0
26873,0
26874,0
26881,0
26893,0
26915,0
26916,0
26917,0
26923,1
26925,0
26935,0
26936,0
26940,0
26943,0
26954,0
26956,0
26959,0
26964,0
26974,1
26995,0
26998,0
27010,1
27014,1
27020,0
27024,0
27036,0
27055,1
27060,1
27061,0
27063,0
27065,0
27083,0
27086,0
27087,0
27088,0
27089,0
27096,0
27120,0
27122,0
27125,0
27138,0
27147,0
27156,0
27161,0
27163,0
27164,0
27166,0
27167,0
27168,0
27177,0
27194,0
27200,0
27203,0
27214,1
27220,0
27223,0
27230,0
27250,0
27261,0
27274,1
27279,1
27280,1
27281,0
27285,0
27289,0
27305,0
27309,0
27320,0
27328,0
27330,0
27341,0
27371,0
27400,0
27404,1
27410,0
27413,0
27416,0
27422,0
27427,0
27437,0
27440,1
27441,0
27445,0
27455,0
27465,0
27466,0
27468,0
27481,0
27482,0
27486,0
27493,0
27505,0
27510,0
27511,0
27513,0
27517,0
27525,0
27530,0
27537,0
27542,0
27551,0
27564,0
27567,0
27570,0
27580,1
27592,0
27594,0
27598,0
27602,0
27605,0
27613,0
27622,0
27632,0
27636,0
27646,0
27670,0
27672,0
27678,0
27695,0
27696,0
27729,0
27751,0
27765,0
27769,0
27773,0
27777,0
27778,0
27783,0
27793,0
27796,0
27806,0
27827,0
27832,0
27833,0
27848,0
27852,0
27857,0
27861,0
27862,0
27863,0
27868,0
27869,1
27873,0
27886,1
27887,1
27897,1
27902,0
27910,0
27912,0
27914,0
27923,0
27935,1
27969,0
27970,0
27986,0
27991,0
27997,0
28020,1
28028,0
28031,0
28044,0
28045,0
28046,1
28049,0
28053,1
28063,1
28081,0
28085,1
28091,1
28104,0
28115,0
28129,0
28132,0
28155,0
28166,0
28190,0
28200,0
28203,1
28205,0
28214,0
28215,0
28234,0
28263,0
28269,0
28279,0
28290,0
28297,0
28307,1
28316,1
28324,0
28325,0
28330,0
28331,0
28337,1
28371,1
28378,0
28385,0
28386,0
28392,0
28393,0
28403,0
28407,0
28412,1
28425,0
28426,0
28441,0
28454,0
28458,0
28471,0
28478,0
28481,0
28484,0
28488,0
28492,0
28507,0
28509,0
28510,0
28512,0
28519,0
28525,1
28531,0
28536,0
28537,0
28539,1
28541,0
28547,0
28548,0
28555,0
28569,0
28575,0
28578,0
28579,0
28596,0
28605,0
28606,1
28617,0
28621,0
28627,0
28628,0
28639,0
28643,0
28645,0
28659,0
28671,1
28677,0
28679,0
28682,0
28683,1
28685,0
28694,0
28699,0
28703,0
28704,0
28710,0
28715,1
28722,0
28734,0
28736,0
28749,0
28759,0
28770,0
28776,0
28779,0
28792,0
28794,0
28812,0
28821,0
28828,0
28832,0
28837,0
28857,0
28864,0
28868,0
28870,0
28886,0
28892,0
28893,0
28894,0
28898,1
28901,1
28902,0
28903,0
28907,0
28913,0
28917,0
28923,0
28927,0
28937,0
28945,0
28957,0
28964,0
28965,0
28966,1
28977,0
28981,0
28982,0
28983,0
28986,0
28989,1
29014,0
29031,0
29037,0
29048,0
29050,0
29062,0
29063,0
29068,1
29071,0
29073,0
29080,0
29087,0
29096,0
29108,0
29125,0
29128,0
29131,1
29141,0
29146,0
29154,0
29162,0
29177,0
29183,0
29192,0
29208,0
29212,0
29214,0
29235,0
29249,0
29252,0
29264,0
29270,0
29272,1
29273,0
29277,0
29282,0
29293,0
29294,0
29301,0
29305,0
29312,0
29317,0
29318,0
29319,0
29322,0
29323,0
29325,0
29367,1
29382,1
29383,0
29385,0
29394,0
29401,0
29403,1
29408,0
29417,0
29419,1
29442,0
29451,1
29456,1
29458,0
29462,1
29464,0
29472,0
29489,0
29501,0
29506,0
29526,0
29527,0
29532,0
29541,0
29544,0
29554,0
29574,0
29579,0
29585,0
29601,0
29604,0
29607,0
29613,0
29627,1
29641,1
29647,1
29660,0
29662,1
29670,0
29679,1
29691,0
29699,1
29700,0
29708,0
29714,0
29719,0
29722,0
29727,0
29731,0
29739,0
29741,0
29742,0
29745,0
29751,0
29752,0
29768,0
29781,0
29788,0
29795,0
29801,0
29808,0
29829,0
29832,0
29846,0
29855,1
29856,0
29861,0
29867,0
29874,0
29884,0
29886,0
29898,0
29899,0
29903,1
29906,0
29938,0
29941,0
29951,0
29967,0
29989,0
29991,0
29992,0
30001,0
30006,0
30010,1
30021,1
30024,0
30029,0
30032,0
30080,0
30086,0
30108,0
30113,0
30122,0
30123,0
30133,0
30154,0
30162,0
30165,0
30179,0
30186,0
30188,0
30195,0
30204,0
30207,0
30221,0
30223,0
30225,0
30245,0
30247,0
30258,0
30269,0
30271,0
30278,0
30303,0
30331,0
30333,0
30336,0
30339,0
30343,0
30349,0
30350,1
30352,1
30357,1
30371,1
30381,0
30386,0
30389,0
30390,0
30391,0
30409,0
30413,0
30429,0
30432,0
30438,0
30451,0
30462,0
30466,0
30484,1
30507,0
30511,0
30512,0
30523,1
30524,1
30528,0
30534,1
30541,0
30546,0
30549,0
30550,0
30561,0
30564,0
30565,0
30581,0
30601,0
30605,0
30612,0
30619,0
30620,0
30631,1
30638,1
30645,0
30660,0
30662,0
30668,0
30677,0
30681,0
30683,0
30684,0
30691,0
30700,0
30705,0
30720,0
30723,0
30729,0
30730,0
30739,0
30746,0
30749,0
30763,0
30767,0
30792,0
30807,1
30819,0
30828,0
30844,0
30845,0
30864,0
30868,0
30869,0
30872,0
30873,0
30888,0
30896,0
30901,0
30911,0
30913,0
30914,0
30929,0
30932,1
30933,0
30936,0
30957,0
30965,1
30966,0
30978,0
30994,0
31003,0
31006,0
31008,1
31015,0
31018,0
31033,0
31041,0
31043,0
31045,0
31049,0
31055,0
31057,1
31063,1
31064,0
31070,0
31079,0
31087,0
31089,0
31095,1
31098,0
31108,0
31109,0
31115,0
31119,0
31123,0
31140,0
31154,0
31160,0
31162,0
31178,0
31191,0
31198,0
31203,0
31211,0
31212,0
31221,0
31226,0
31239,0
31241,1
31256,1
31258,0
31270,0
31271,0
31285,0
31299,0
31314,0
31315,0
31323,0
31334,1
31335,0
31336,0
31341,0
31343,0
31359,0
31362,1
31412,0
31413,0
31419,0
31434,0
31435,0
31440,1
31441,0
31444,0
31449,0
31450,1
31451,0
31461,0
31468,0
31472,0
31482,0
31483,0
31492,0
31495,0
31505,0
31512,0
31524,1
31531,0
31536,0
31543,1
31549,0
31550,0
31554,0
31556,0
31561,0
31562,1
31567,0
31573,0
31577,0
31580,0
31588,0
31589,0
31592,0
31605,0
31615,0
31623,0
31636,1
31640,0
31641,0
31675,0
31680,0
31684,0
31685,0
31689,1
31693,1
31695,1
31709,0
31714,0
31715,0
31720,0
31724,1
31727,0
31731,0
31745,0
31748,0
31759,0
31764,0
31774,0
31779,1
31785,0
31787,0
31789,1
31796,1
31798,0
31805,0
31818,0
31833,0
31837,0
31840,0
31843,0
31845,0
31874,0
31882,0
31893,0
31902,0
31917,0
31922,0
31930,0
31939,0
31945,0
31952,0
31963,0
31973,1
31984,1
31989,0
31990,0
32002,0
32009,0
32013,0
32028,0
32042,1
32043,0
32051,0
32053,0
32066,0
32068,0
32077,0
32081,0
32095,0
32112,0
32128,0
32130,0
32134,0
32137,0
32144,0
32154,0
32156,0
32160,0
32180,0
32193,0
32197,1
32210,0
32224,0
32234,0
32235,0
32246,0
32254,0
32255,0
32256,0
32257,0
32282,0
32302,0
32316,0
32319,0
32329,0
32333,0
32341,0
32352,1
32355,0
32357,0
32369,0
32372,0
32373,0
32389,0
32415,0
32418,1
32420,0
32426,0
32428,0
32434,0
32439,0
32445,0
32455,1
32466,1
32474,1
32475,1
32482,0
32489,0
32491,0
32492,0
32498,0
32523,0
32524,0
32537,0
32541,0
32544,0
32545,0
32548,0
32554,0
32557,1
32558,0
32564,1
32575,0
32587,0
32615,0
32619,0
32635,1
32639,0
32645,0
32654,0
32661,0
32684,0
32688,0
32692,0
32698,0
32700,0
32703,1
32709,0
32721,0
32732,0
32737,0
32742,0
32745,0
32756,0
32768,0
32775,0
32781,0
32793,0
32794,0
32795,1
32804,0
32805,1
32834,0
32835,0
32840,1
32860,1
32861,0
32866,0
32873,1
32879,0
32886,0
32896,0
32900,0
32925,1
32936,0
32941,0
32948,0
32953,0
32957,0
32959,0
32975,0
32983,0
32989,0
32992,0
32996,1
33005,0
33007,0
33010,0
33016,0
33022,0
33026,0
33028,0
33038,1
33043,0
33047,1
33056,1
33076,0
33081,0
33085,1
33090,0
33092,0
33098,0
33100,0
33111,0
33123,0
33124,0
33130,0
33137,0
33140,0
33141,1
33154,1
33161,0
33174,0
33175,0
33178,0
33183,0
33191,0
33198,1
33200,0
33211,0
33225,0
33236,0
33242,1
33249,0
33254,1
33258,1
33260,1
33261,0
33262,0
33273,0
33277,0
33280,0
33284,0
33300,0
33307,0
33318,0
33330,0
33350,0
33353,0
33362,0
33363,0
33385,0
33400,0
33401,0
33404,1
33408,0
33409,0
33416,0
33417,0
33420,0
33426,0
33434,0
33435,0
33439,0
33453,1
33456,0
33466,0
33472,1
33509,0
33513,0
33526,0
33537,0
33547,0
33564,0
33565,0
33576,0
33587,1
33589,0
33594,0
33620,1
33648,0
33652,0
33654,0
33665,1
33694,0
33705,0
33706,1
33707,0
33723,0
33725,0
33749,0
33751,1
33753,0
33765,0
33771,0
33775,1
33785,0
33799,0
33803,0
33805,1
33818,0
33820,0
33822,0
33830,0
33831,0
33832,0
33835,0
33836,0
33845,0
33847,0
33849,0
33850,0
33852,0
33858,1
33859,0
33865,1
33867,1
33871,0
33879,0
33883,0
33887,0
33895,0
33899,0
33927,0
33938,1
33949,0
33958,1
33961,0
33964,0
33975,0
33981,0
33992,0
34006,0
34009,0
34011,0
34021,0
34025,1
34028,0
34070,0
34072,0
34075,0
34087,1
34091,0
34096,0
34099,0
34113,0
34115,0
34116,0
34126,0
34132,0
34144,0
34149,1
34151,0
34152,0
34153,1
34156,0
34157,0
34160,0
34162,0
34183,0
34188,0
34193,0
34207,0
34221,0
34243,1
34246,1
34252,0
34253,0
34263,0
34271,0
34273,0
34277,0
34283,0
34292,1
34293,0
34294,0
34323,0
34343,0
34347,1
34359,0
34361,0
34365,0
34373,0
34374,0
34389,1
34398,0
34401,1
34402,1
34403,0
34412,0
34413,0
34415,0
34422,1
34442,0
34444,1
34445,1
34447,1
34448,0
34454,0
34456,0
34461,0
34468,1
34491,0
34504,0
34511,0
34517,1
34518,0
34522,1
34525,0
34526,0
34528,1
34534,0
34548,0
34550,1
34554,0
34556,0
34565,0
34566,0
34570,0
34579,1
34580,0
34593,0
34609,0
34617,1
34621,0
34634,0
34642,0
34669,0
34686,0
34691,0
34696,0
34697,0
34707,0
34713,0
34721,0
34772,0
34773,0
34778,0
34786,0
34787,0
34788,0
34797,0
34815,0
34819,0
34823,0
34829,0
34830,1
34845,0
34846,0
34856,0
34862,0
34864,0
34865,0
34866,0
34868,0
34873,0
34878,0
34900,0
34901,1
34906,0
34930,0
34932,1
34936,0
34949,0
34959,0
34977,0
34979,1
34980,0
34985,0
34992,0
34995,0
34997,0
35007,0
35022,0
35023,0
35037,0
35039,0
35050,1
35053,0
35061,0
35067,0
35082,0
35088,0
35102,1
35119,0
35128,0
35131,0
35149,0
35152,0
35157,0
35166,0
35167,1
35168,0
35170,0
35177,0
35189,0
35192,0
35224,0
35226,0
35259,0
35266,0
35270,1
35284,0
35287,0
35300,0
35303,0
35320,0
35325,0
35326,0
35328,0
35340,1
35346,0
35347,0
35358,0
35359,0
35366,0
35369,0
35376,0
35380,0
35388,0
35390,1
35397,1
35424,0
35428,1
35429,0
35430,0
35433,1
35434,0
35440,0
35447,0
35461,0
35462,0
35466,0
35467,0
35474,0
35478,0
35484,0
35493,1
35503,0
35505,0
35518,0
35520,0
35527,0
35529,0
35537,1
35551,0
35557,0
35561,0
35563,0
35565,1
35569,0
35571,0
35574,0
35576,0
35579,1
35581,0
35588,1
35602,0
35626,0
35634,0
35636,0
35642,0
35644,0
35645,1
35650,0
35661,0
35678,0
35683,0
35689,1
35691,1
35693,0
35708,0
35711,0
35727,1
35739,0
35745,0
35749,0
35753,0
35763,0
35782,0
35783,0
35789,0
35790,0
35794,0
35803,1
35806,0
35812,0
35817,0
35835,0
35847,0
35864,0
35888,0
35899,0
35900,1
35903,0
35906,0
35941,0
35943,0
35944,0
35954,1
35973,0
35975,0
35987,0
35991,0
35994,0
35995,0
35997,0
36001,0
36007,0
36008,0
36022,0
36027,0
36031,1
36045,0
36050,0
36051,0
36057,0
36065,0
36070,1
36082,0
36090,0
36108,0
36113,0
36115,0
36139,1
36147,0
36152,0
36171,0
36173,0
36176,1
36209,0
36217,0
36231,1
36245,0
36248,1
36252,1
36256,0
36270,0
36273,1
36280,0
36303,0
36316,0
36319,0
36321,0
36333,1
36341,1
36347,0
36350,0
36363,0
36367,0
36373,1
36375,0
36377,0
36383,0
36385,0
36386,1
36393,0
36397,0
36398,0
36422,1
36433,0
36435,0
36482,0
36484,1
36488,0
36491,0
36492,0
36506,0
36514,0
36525,1
36539,0
36560,0
36566,0
36567,1
36573,0
36574,0
36579,0
36587,0
36591,0
36593,0
36594,1
36595,0
36602,1
36603,0
36627,0
36633,1
36636,0
36668,0
36679,0
36687,0
36693,0
36698,0
36705,0
36706,1
36708,0
36714,0
36721,0
36726,0
36737,0
36740,1
36744,0
36762,0
36763,0
36771,0
36779,0
36784,0
36786,0
36790,0
36792,0
36797,0
36798,0
36799,1
36801,0
36803,1
36807,0
36812,0
36817,0
36826,0
36842,0
36848,1
36854,0
36860,0
36866,0
36868,1
36870,0
36878,0
36879,0
36880,0
36886,1
36890,0
36901,0
36910,0
36914,1
36916,0
36923,0
36934,0
36936,0
36937,0
36944,0
36961,0
36962,0
36963,0
36965,1
36996,0
37010,1
37016,0
37019,0
37020,0
37027,0
37035,0
37046,0
37056,0
37085,0
37087,1
37097,0
37099,1
37104,0
37105,0
37107,0
37134,0
37137,0
37148,0
37150,0
37152,0
37160,0
37162,0
37164,1
37165,0
37189,0
37194,0
37196,0
37209,0
37222,0
37228,0
37231,1
37232,0
37243,0
37251,0
37256,0
37268,0
37283,0
37300,0
37311,0
37318,0
37325,0
37326,0
37329,1
37338,0
37341,0
37342,0
37345,0
37357,0
37376,0
37379,0
37388,1
37396,1
37404,0
37409,0
37411,0
37416,1
37417,0
37418,1
37435,0
37440,0
37456,0
37460,0
37461,0
37470,1
37474,0
37475,0
37478,0
37484,0
37487,1
37489,0
37490,1
37494,0
37497,0
37499,0
37502,0
37511,0
37516,0
37520,1
37521,0
37523,0
37525,0
37528,0
37536,0
37539,0
37541,0
37546,0
37565,0
37571,0
37583,0
37588,1
37594,0
37601,1
37605,0
37608,0
37615,0
37617,0
37627,1
37628,0
37630,1
37631,1
37634,0
37638,0
37650,1
37653,0
37657,0
37659,0
37664,0
37689,0
37695,0
37702,0
37710,0
37725,0
37735,0
37740,0
37753,1
37766,0
37769,0
37773,0
37795,1
37807,0
37852,1
37869,0
37880,0
37881,1
37883,1
37885,0
37895,0
37896,0
37900,0
37903,0
37907,0
37909,0
37918,0
37921,0
37924,1
37931,0
37935,0
37941,0
37943,1
37946,0
37950,0
37957,0
37966,0
37975,1
37978,0
37983,0
37987,0
37989,0
37992,0
37998,0
38005,0
38009,0
38015,0
38020,0
38027,1
38031,0
38032,0
38033,0
38042,0
38052,1
38063,0
38066,0
38098,0
38099,0
38100,1
38104,0
38114,0
38122,0
38129,1
38133,0
38140,0
38141,0
38154,1
38158,1
38163,0
38174,0
38176,0
38178,0
38185,0
38187,0
38192,1
38200,0
38201,0
38202,0
38220,1
38238,0
38239,1
38240,1
38247,0
38251,0
38253,0
38257,1
38261,0
38266,0
38272,0
38284,0
38289,0
38309,0
38313,0
38317,0
38335,0
38344,1
38349,1
38369,0
38370,0
38371,0
38372,0
38380,0
38391,0
38401,0
38405,0
38408,0
38413,0
38415,0
38417,0
38426,0
38436,0
38444,0
38445,0
38449,1
38469,1
38479,0
38488,0
38502,0
38516,0
38519,0
38521,0
38526,0
38539,0
38540,0
38544,1
38554,0
38560,0
38576,0
38581,0
38586,0
38602,0
38610,0
38613,0
38623,0
38630,0
38633,0
38634,0
38651,0
38654,0
38655,0
38664,0
38675,0
38684,0
38687,0
38704,0
38705,0
38706,0
38707,0
38715,0
38721,0
38728,0
38749,0
38772,0
38773,0
38776,0
38783,0
38789,0
38795,0
38796,0
38798,0
38830,0
38837,0
38853,0
38861,0
38870,1
38874,0
38888,0
38891,0
38896,0
38917,0
38918,0
38925,0
38935,0
38963,0
38976,0
38978,0
38983,0
39012,0
39014,0
39018,0
39023,0
39025,0
39027,0
39031,0
39041,0
39060,0
39065,1
39066,0
39079,0
39091,0
39093,0
39100,0
39107,0
39118,0
39120,0
39123,0
39125,0
39126,0
39136,0
39153,0
39164,0
39170,0
39172,0
39176,0
39193,0
39195,0
39204,0
39205,1
39206,0
39228,0
39231,0
39254,0
39258,0
39266,0
39270,0
39279,0
39282,1
39285,0
39288,0
39295,0
39297,0
39303,0
39312,0
39315,1
39319,1
39330,1
39336,0
39342,0
39345,1
39372,0
39373,0
39379,0
39383,0
39391,0
39405,0
39431,0
39433,1
39438,1
39445,0
39455,0
39457,1
39475,0
39488,0
39491,1
39498,1
39505,0
39506,0
39510,0
39512,0
39515,0
39521,0
39525,0
39531,0
39537,1
39542,0
39543,0
39546,1
39550,0
39561,0
39565,0
39574,0
39577,0
39582,0
39583,1
39594,0
39595,0
39598,0
39603,0
39612,0
39620,0
39621,0
39622,1
39629,0
39633,0
39648,0
39649,0
39654,0
39665,0
39666,0
39668,0
39672,0
39673,1
39681,0
39684,0
39687,0
39695,0
39705,0
39717,0
39724,0
39725,0
39733,0
39748,0
39752,1
39756,0
39767,0
39769,0
39771,0
39775,0
39776,1
39778,0
39787,0
39795,1
39798,1
39827,1
39834,0
39835,0
39842,0
39845,1
39846,0
39850,0
39852,0
39853,0
39855,0
39858,0
39860,1
39877,0
39878,0
39897,1
39912,0
39913,0
39915,1
39925,0
39936,0
39939,0
39940,0
39944,0
39947,0
39949,0
39960,0
39966,0
39977,0
39990,0
39991,1
40005,0
40010,0
40019,0
40025,0
40027,0
40033,0
40037,0
40039,0
40054,0
40080,0
40089,0
40097,0
40100,0
40105,0
40121,0
40133,0
40138,0
40141,0
40144,1
40157,0
40177,0
40190,0
40194,0
40198,0
40205,0
40206,0
40228,0
40233,0
40236,1
40237,0
40239,0
40240,0
40241,0
40244,1
40247,1
40268,0
40272,1
40278,0
40280,0
40283,0
40305,1
40310,0
40313,0
40319,0
40322,0
40323,0
40331,0
40345,0
40351,0
40352,0
40354,0
40370,0
40372,0
40379,0
40382,0
40384,0
40400,0
40411,1
40417,0
40418,0
40426,0
40440,0
40448,0
40457,1
40473,0
40474,0
40488,1
40494,0
40496,0
40503,1
40504,1
40506,1
40516,0
40523,0
40525,0
40536,0
40559,0
40587,0
40589,0
40595,0
40602,0
40603,0
40624,1
40631,0
40640,0
40649,0
40650,0
40660,0
40666,0
40675,0
40676,0
40679,1
40682,0
40693,0
40694,0
40695,0
40713,0
40724,0
40742,0
40750,1
40759,0
40768,0
40782,0
40784,1
40789,1
40796,0
40810,0
40823,0
40824,0
40847,0
40857,0
40860,0
40862,0
40864,0
40867,0
40878,1
40887,0
40916,0
40923,1
40924,0
40926,0
40937,0
40938,0
40942,0
40945,0
40947,0
40951,0
40955,0
40968,0
40969,0
40978,0
40979,0
40986,0
41000,1
41001,1
41020,0
41027,0
41028,0
41032,0
41035,0
41048,0
41056,0
41057,1
41060,0
41072,0
41074,0
41075,0
41091,0
41101,0
41103,0
41110,0
41122,0
41138,0
41151,0
41152,0
41154,0
41158,1
41171,1
41174,1
41181,0
41194,1
41204,1
41205,0
41206,0
41210,0
41213,0
41215,0
41222,0
41226,0
41227,1
41233,0
41238,1
41242,1
41246,1
41254,1
41273,0
41274,0
41277,0
41288,0
41294,0
41295,0
41297,0
41302,0
41308,0
41316,0
41330,0
41331,0
41332,0
41333,0
41335,0
41338,1
41348,0
41355,0
41356,0
41363,0
41367,0
41369,0
41374,0
41391,0
41412,0
41421,1
41432,0
41435,0
41438,1
41444,0
41446,0
41454,1
41456,0
41464,1
41477,0
41485,1
41489,0
41492,0
41493,0
41505,0
41506,0
41510,0
41511,0
41513,0
41527,1
41528,0
41550,0
41561,0
41563,0
41565,0
41568,0
41571,0
41575,0
41583,0
41586,1
41598,0
41605,1
41616,1
41625,0
41634,0
41635,1
41641,0
41668,0
41670,0
41676,0
41686,0
41695,0
41698,0
41711,0
41718,0
41720,1
41722,0
41727,0
41735,0
41738,0
41752,1
41755,0
41759,0
41765,0
41770,0
41795,0
41801,0
41803,0
41807,0
41808,1
41810,0
41815,0
41819,0
41824,1
41833,0
41834,0
41849,0
41863,0
41881,1
41900,0
41917,0
41918,0
41921,0
41938,0
41955,0
41975,0
41976,0
41986,1
42013,0
42026,0
42028,0
42044,0
42047,0
42050,1
42058,0
42081,0
42086,0
42088,0
42092,0
42094,0
42098,0
42101,0
42109,1
42110,0
42116,0
42128,0
42133,1
42137,0
42157,0
42177,1
42178,0
42184,0
42196,1
42198,0
42207,0
42208,0
42211,0
42212,0
42218,0
42221,0
42231,0
42234,0
42236,0
42237,0
42243,1
42245,0
42266,0
42283,0
